,index,Unnamed: 0,idgame,team,pass_completion,pass_yds,pass_avg,pass_td,pass_int,sacks,qbr,rtg,rush_car,rush_yds,rush_avg,rush_td,rush_long,receptions,rec_yds,rec_avg,rec_td,rec_long,rec_tgs,fumbles,fumbles_lost,fumbles_rec,defense_tot,defense_solo,defense_sacks,defense_tfl,defense_pd,defense_qb_hits,defense_td,interceptions,interceptions_yds,interceptions_td,kicks_return_no,kicks_return_yds,kicks_return_avg,kicks_return_long,kicks_return_td,punt_return_no,punt_return_yds,punt_return_avg,punt_return_long,punt_return_td,kicking_pct,kicking_long,kicking_pts,punting_no,punting_yds,punting_avg,punting_tb,punting_in_20,punting_long,delta_match,pass_completion_MA_5,pass_yds_MA_5,pass_avg_MA_5,pass_td_MA_5,pass_int_MA_5,sacks_MA_5,qbr_MA_5,rtg_MA_5,rush_car_MA_5,rush_yds_MA_5,rush_avg_MA_5,rush_td_MA_5,rush_long_MA_5,receptions_MA_5,rec_yds_MA_5,rec_avg_MA_5,rec_td_MA_5,rec_long_MA_5,rec_tgs_MA_5,fumbles_MA_5,fumbles_lost_MA_5,fumbles_rec_MA_5,defense_tot_MA_5,defense_solo_MA_5,defense_sacks_MA_5,defense_tfl_MA_5,defense_pd_MA_5,defense_qb_hits_MA_5,defense_td_MA_5,interceptions_MA_5,interceptions_yds_MA_5,interceptions_td_MA_5,kicks_return_no_MA_5,kicks_return_yds_MA_5,kicks_return_avg_MA_5,kicks_return_long_MA_5,kicks_return_td_MA_5,punt_return_no_MA_5,punt_return_yds_MA_5,punt_return_avg_MA_5,punt_return_long_MA_5,punt_return_td_MA_5,kicking_pct_MA_5,kicking_long_MA_5,kicking_pts_MA_5,punting_no_MA_5,punting_yds_MA_5,punting_avg_MA_5,punting_tb_MA_5,punting_in_20_MA_5,punting_long_MA_5
0,2017-09-10 20:25:00+00:00,102,400951605,49ers,0.6857142857142857,193.0,5.5,0.0,1.0,0.1481481481481481,0.1481481481481481,70.3,15.0,51.0,2.8,0.0,18.0,24.0,193.0,54.7,0.0,86.0,35.0,1.0,1.0,1.0,58.0,47.0,0.0,3.0,3.0,2.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,100.0,44.0,3.0,4.0,163.0,40.8,0.0,1.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2017-09-17 20:25:00+00:00,228,400951676,49ers,0.5555555555555556,99.0,3.7,0.0,1.0,0.2,0.2,48.2,19.0,159.0,17.1,0.0,74.0,15.0,99.0,42.2,0.0,59.0,26.0,0.0,0.0,0.0,79.0,51.0,3.0,6.0,5.0,10.0,0.0,0.0,0.0,0.0,3.0,71.0,23.7,34.0,0.0,3.0,40.0,13.3,21.0,0.0,100.0,40.0,9.0,7.0,307.0,43.9,0.0,4.0,51.0,7 days 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2017-09-22 00:25:00+00:00,34,400951568,49ers,0.6216216216216216,332.0,9.0,2.0,1.0,0.1666666666666666,0.1666666666666666,98.0,33.0,113.0,18.2,3.0,46.0,23.0,332.0,126.5,2.0,204.0,37.0,1.0,1.0,2.0,61.0,52.0,0.0,4.5,1.0,3.0,0.0,0.0,0.0,0.0,3.0,56.0,38.0,38.0,0.0,2.0,9.0,9.0,9.0,0.0,100.0,48.0,9.0,2.0,83.0,41.5,0.0,2.0,51.0,4 days 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2017-10-01 20:05:00+00:00,339,400951735,49ers,0.4897959183673469,234.0,4.8,0.0,1.0,0.125,0.125,54.3,27.0,95.0,17.1,0.0,34.0,24.0,234.0,85.6,0.0,111.0,48.0,1.0,0.0,0.0,73.0,58.0,6.0,11.0,9.0,16.0,0.0,1.0,0.0,0.0,3.0,76.0,25.3,28.0,0.0,4.0,41.0,10.3,16.0,0.0,100.0,49.0,15.0,7.0,351.0,50.1,0.0,3.0,59.0,9 days 19:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2017-10-08 17:00:00+00:00,22,400951562,49ers,0.6304347826086957,353.0,7.7,2.0,0.0,0.1176470588235294,0.1176470588235294,101.1,22.0,66.0,12.3,0.0,26.0,29.0,353.0,85.2,2.0,145.0,45.0,2.0,0.0,0.0,73.0,41.0,4.0,10.0,4.0,12.0,0.0,1.0,29.0,0.0,4.0,59.0,14.8,28.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,43.0,11.0,6.0,274.0,45.7,0.0,1.0,55.0,6 days 20:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2017-10-15 17:00:00+00:00,398,400951767,49ers,0.8914141414141414,279.0,9.9,1.0,1.0,0.2052631578947368,0.2052631578947368,117.4,20.0,85.0,43.5,2.0,53.0,23.0,279.0,103.9,1.0,163.0,47.0,0.0,0.0,1.0,77.0,46.0,1.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,39.0,39.0,0.0,50.0,52.0,6.0,6.0,254.0,42.3,0.0,4.0,49.0,7 days 00:00:00,0.5966244327735011,242.2,6.14,0.8,0.8,0.15149237472766883,0.15149237472766883,74.38,23.2,96.8,13.5,0.6,39.6,23.0,242.2,78.84,0.8,121.0,38.2,1.0,0.4,0.6,68.8,49.8,2.6,6.9,4.4,8.6,0.0,0.6,13.2,0.0,2.6,52.4,20.360000000000003,25.6,0.0,2.2,19.8,8.32,11.0,0.0,100.0,44.8,9.4,5.2,235.6,44.4,0.0,2.2,53.0
6,2017-10-22 20:05:00+00:00,126,400951619,49ers,0.5789473684210527,235.0,6.2,0.0,0.0,0.1041666666666666,0.1041666666666666,76.1,22.0,103.0,12.6,1.0,37.0,22.0,235.0,89.6,0.0,138.0,37.0,4.0,3.0,0.0,62.0,56.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,63.0,15.8,21.0,0.0,1.0,10.0,10.0,10.0,0.0,100.0,42.0,4.0,4.0,180.0,45.0,0.0,2.0,48.0,7 days 03:05:00,0.6377644039134723,259.4,7.0200000000000005,1.0,0.8,0.16291537667698655,0.16291537667698655,83.8,24.2,103.6,21.64,1.0,46.6,22.8,259.4,88.68,1.0,136.4,40.6,0.8,0.2,0.6,72.6,49.6,2.8,8.1,4.2,9.4,0.0,0.6,5.8,0.0,2.6,52.4,20.360000000000003,25.6,0.0,2.2,25.8,14.319999999999999,17.0,0.0,90.0,46.4,10.0,5.6,253.8,44.7,0.0,2.8,53.0
7,2017-10-29 17:00:00+00:00,318,400951723,49ers,0.4722222222222222,167.0,4.6,1.0,2.0,0.1739130434782608,0.1739130434782608,46.9,24.0,94.0,24.2,0.0,42.0,17.0,167.0,79.8,1.0,110.0,36.0,0.0,0.0,0.0,56.0,46.0,3.0,7.0,4.0,7.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,7.0,0.0,50.0,50.0,4.0,8.0,364.0,45.5,1.0,2.0,57.0,6 days 20:55:00,0.6424427664865717,286.6,7.5200000000000005,1.0,0.6,0.14374871001031989,0.14374871001031989,89.38,24.8,92.4,20.74,1.2,39.2,24.2,286.6,98.16,1.0,152.2,42.8,1.6,0.8,0.6,69.2,50.6,2.2,7.5,3.6,7.8,0.0,0.6,5.8,0.0,2.8,50.8,18.78,23.0,0.0,1.8,19.8,13.660000000000002,14.8,0.0,90.0,46.8,9.0,5.0,228.4,44.92,0.0,2.4,52.4
8,2017-11-05 21:05:00+00:00,391,400951763,49ers,0.4705882352941176,294.0,5.8,0.0,1.0,0.1785714285714285,0.1785714285714285,57.1,17.0,63.0,14.7,1.0,27.0,24.0,294.0,118.8,0.0,164.0,51.0,1.0,1.0,1.0,75.0,57.0,0.0,5.0,6.0,7.0,0.0,1.0,0.0,0.0,4.0,59.0,19.7,24.0,0.0,4.0,10.0,3.3,5.0,0.0,100.0,42.0,4.0,8.0,352.0,44.0,0.0,3.0,54.0,7 days 04:05:00,0.6125628866066919,253.6,6.640000000000001,0.8,0.8,0.14519798537263873,0.14519798537263873,79.16,23.0,88.6,21.94,0.6,38.4,23.0,253.6,88.82,0.8,133.4,42.6,1.4,0.6,0.2,68.2,49.4,2.8,8.0,4.2,8.6,0.0,0.8,9.6,0.0,2.2,39.6,11.180000000000001,15.4,0.0,1.8,19.8,12.760000000000002,14.4,0.0,80.0,47.2,8.0,6.2,284.6,45.720000000000006,0.2,2.4,53.6
9,2017-11-12 21:25:00+00:00,248,400951688,49ers,0.76,288.0,11.5,2.0,1.0,0.0,0.0,123.4,33.0,186.0,32.9,2.0,90.0,19.0,288.0,161.2,2.0,223.0,25.0,1.0,1.0,1.0,65.0,53.0,3.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,23.0,23.0,0.0,2.0,23.0,11.5,16.0,0.0,100.0,43.0,7.0,1.0,45.0,45.0,0.0,1.0,45.0,7 days 00:20:00,0.6087213499920459,265.6,6.840000000000001,0.8,0.8,0.15591227108692443,0.15591227108692443,79.72,21.0,82.2,21.46,0.8,37.0,23.0,265.6,95.46000000000001,0.8,144.0,43.2,1.4,0.8,0.4,68.6,49.2,1.6,6.8,3.6,6.8,0.0,0.8,9.6,0.0,2.4,36.2,10.059999999999999,14.6,0.0,1.8,13.6,11.36,12.2,0.0,80.0,45.8,5.8,6.4,284.8,44.5,0.2,2.4,52.6
10,2017-11-26 21:05:00+00:00,124,400951618,49ers,1.5789473684210529,219.0,14.3,1.0,1.0,0.1304347826086956,0.1304347826086956,205.2,24.0,84.0,22.4,0.0,37.0,24.0,219.0,99.5,1.0,138.0,38.0,1.0,0.0,0.0,52.0,46.0,0.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,18.0,0.0,100.0,42.0,7.0,9.0,342.0,38.0,0.0,4.0,49.0,13 days 23:40:00,0.6346343934703068,252.6,7.6,0.8,1.0,0.13238285932221855,0.13238285932221855,84.18,23.2,106.2,25.58,1.2,49.8,21.0,252.6,110.66,0.8,159.6,39.2,1.2,1.0,0.6,67.0,51.6,1.4,5.7,3.8,5.4,0.0,0.6,3.8,0.0,1.8,29.0,11.7,13.6,0.0,2.0,18.2,13.66,15.4,0.0,80.0,45.8,5.0,5.4,239.0,44.36,0.2,2.4,50.6
11,2017-12-03 18:00:00+00:00,286,400951707,49ers,0.7027027027027027,293.0,7.9,0.0,1.0,0.1333333333333333,0.1333333333333333,82.4,34.0,110.0,12.0,0.0,37.0,26.0,293.0,83.4,0.0,126.0,37.0,1.0,0.0,0.0,35.0,35.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,30.0,0.0,3.0,21.0,7.0,19.0,0.0,100.0,35.0,15.0,2.0,72.0,36.0,0.0,0.0,44.0,6 days 20:55:00,0.7721410388716891,240.6,8.48,0.8,1.0,0.11741718426501029,0.11741718426501029,101.74,24.0,106.0,21.359999999999996,0.8,46.6,21.2,240.6,109.78,0.8,154.6,37.4,1.4,1.0,0.4,62.0,51.6,1.2,4.9,4.0,5.4,0.0,0.6,3.8,0.0,1.8,29.0,11.7,13.6,0.0,2.2,14.0,7.659999999999999,11.2,0.0,90.0,43.8,5.2,6.0,256.6,43.5,0.2,2.4,50.6
12,2017-12-10 18:00:00+00:00,180,400951649,49ers,0.6060606060606061,334.0,10.1,1.0,1.0,0.1,0.1,92.2,31.0,102.0,7.299999999999999,1.0,41.0,20.0,334.0,131.0,1.0,194.0,32.0,0.0,0.0,1.0,55.0,38.0,3.0,7.5,1.0,7.0,0.0,0.0,0.0,0.0,2.0,42.0,21.0,26.0,0.0,2.0,15.0,7.5,10.0,0.0,100.0,52.0,14.0,5.0,207.0,41.4,0.0,2.0,54.0,7 days 00:00:00,0.796892105728019,252.2,8.82,0.8,1.2,0.12325051759834364,0.12325051759834364,103.0,26.4,107.4,21.24,0.6,46.6,22.0,252.2,108.54,0.8,152.2,37.4,0.8,0.4,0.4,56.6,47.4,1.6,5.1,3.6,5.6,0.0,0.6,3.8,0.0,1.2,22.4,14.540000000000001,15.4,0.0,2.6,16.2,7.06,13.0,0.0,90.0,42.4,7.4,5.6,235.0,41.7,0.2,2.0,49.8
13,2017-12-17 21:25:00+00:00,459,400951813,49ers,0.7209302325581395,381.0,8.9,1.0,0.0,0.1666666666666666,0.1666666666666666,106.8,22.0,51.0,14.8,0.0,24.0,31.0,381.0,88.7,1.0,168.0,42.0,0.0,0.0,1.0,60.0,48.0,1.0,3.5,2.0,5.0,0.0,0.0,0.0,0.0,4.0,65.0,16.3,28.0,0.0,1.0,12.0,12.0,12.0,0.0,100.0,50.0,19.0,1.0,43.0,43.0,0.0,0.0,43.0,7 days 03:25:00,0.8236597824956959,285.6,9.919999999999998,0.8,1.0,0.10846790890269149,0.10846790890269149,112.05999999999999,27.8,109.0,17.86,0.8,46.4,22.6,285.6,118.78,0.8,169.0,36.6,0.8,0.4,0.6,56.4,45.8,1.6,5.2,3.0,5.6,0.0,0.4,0.0,0.0,1.6,30.8,18.740000000000002,20.6,0.0,2.6,17.4,7.659999999999999,13.6,0.0,100.0,42.8,9.4,5.0,203.6,40.879999999999995,0.0,2.0,49.2
14,2017-12-24 21:05:00+00:00,226,400951675,49ers,0.7,242.0,8.1,2.0,1.0,0.25,0.25,102.4,35.0,131.0,10.3,3.0,43.0,21.0,242.0,103.1,2.0,156.0,30.0,0.0,0.0,0.0,70.0,55.0,1.0,3.5,7.0,5.0,1.0,3.0,100.0,1.0,2.0,26.0,26.0,26.0,0.0,2.0,16.0,8.0,8.0,0.0,100.0,27.0,8.0,3.0,131.0,43.7,0.0,2.0,45.0,6 days 23:40:00,0.8737281819485002,303.0,10.540000000000001,1.0,0.8,0.10608695652173909,0.10608695652173909,122.0,28.8,106.6,17.88,0.6,45.8,24.0,303.0,112.75999999999999,1.0,169.8,34.8,0.6,0.2,0.6,53.4,44.0,1.8,4.9,2.2,5.2,0.0,0.2,0.0,0.0,1.6,32.0,18.06,21.4,0.0,2.0,17.8,9.4,15.0,0.0,100.0,44.4,12.4,3.6,141.8,40.67999999999999,0.0,1.4,47.0
15,2017-12-31 21:25:00+00:00,444,400951792,49ers,0.6060606060606061,292.0,8.8,2.0,2.0,0.0,0.0,84.4,30.0,171.0,21.5,2.0,41.0,20.0,292.0,155.3,2.0,194.0,33.0,1.0,1.0,2.0,64.0,49.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10.7,16.0,0.0,100.0,48.0,10.0,2.0,87.0,43.5,0.0,0.0,51.0,7 days 00:20:00,0.8617281819485003,293.8,9.86,1.0,0.8,0.1560869565217391,0.1560869565217391,117.8,29.2,95.6,13.36,0.8,36.4,24.4,293.8,101.14,1.0,156.4,35.8,0.4,0.0,0.4,54.4,44.4,1.4,4.7,2.6,5.2,0.2,0.8,20.0,0.2,1.8,32.6,18.66,22.0,0.0,2.0,16.4,8.7,13.4,0.0,100.0,41.2,12.6,4.0,159.0,40.42,0.0,1.6,47.0
16,2018-09-09 17:00:00+00:00,517,401030715,49ers,0.4545454545454545,261.0,7.9,1.0,3.0,0.125,0.125,45.1,25.0,90.0,10.4,0.0,29.0,15.0,261.0,127.0,1.0,157.0,32.0,3.0,1.0,1.0,69.0,50.0,3.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,14.0,0.0,100.0,42.0,10.0,4.0,174.0,43.5,0.0,1.0,48.0,251 days 19:35:00,0.6671508294764108,308.4,8.760000000000002,1.2,1.0,0.12999999999999998,0.12999999999999998,93.64000000000001,30.4,113.0,13.180000000000001,1.2,37.2,23.6,308.4,112.3,1.2,167.6,34.8,0.4,0.2,0.8,56.8,45.0,2.0,4.9,2.8,5.2,0.2,0.6,20.0,0.2,1.8,32.6,18.66,22.0,0.0,2.2,19.2,9.040000000000001,13.0,0.0,100.0,42.4,13.2,2.6,108.0,41.52,0.0,0.8,47.4
17,2018-09-16 20:05:00+00:00,541,401030730,49ers,0.6923076923076923,206.0,7.9,2.0,0.0,0.12,0.12,118.4,28.0,190.0,17.2,1.0,80.0,18.0,206.0,102.6,2.0,121.0,25.0,1.0,0.0,1.0,65.0,51.0,2.0,3.5,1.0,5.0,0.0,0.0,0.0,0.0,5.0,174.0,54.8,105.0,0.0,2.0,14.0,7.0,14.0,0.0,100.0,45.0,12.0,5.0,227.0,45.4,0.0,3.0,59.0,7 days 03:05:00,0.6175193798449612,302.0,8.76,1.4,1.4,0.12833333333333333,0.12833333333333333,86.18,28.6,109.0,12.86,1.2,35.6,21.4,302.0,121.02000000000001,1.4,173.8,33.8,0.8,0.4,1.0,63.6,48.0,2.2,5.5,4.0,5.8,0.2,0.6,20.0,0.2,1.6,26.6,12.66,16.0,0.0,2.0,17.8,9.040000000000001,12.0,0.0,100.0,43.8,12.2,3.0,128.4,43.02,0.0,1.0,48.2
18,2018-09-23 17:00:00+00:00,666,401030795,49ers,0.6666666666666666,251.0,8.4,2.0,0.0,0.1739130434782608,0.1739130434782608,114.7,29.0,178.0,19.5,1.0,53.0,20.0,251.0,114.8,2.0,147.0,30.0,3.0,0.0,0.0,56.0,44.0,2.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,23.0,23.0,23.0,0.0,1.0,1.0,1.0,1.0,0.0,100.0,39.0,7.0,4.0,148.0,37.0,0.0,1.0,43.0,6 days 20:55:00,0.6347687970943785,276.4,8.320000000000002,1.6,1.2,0.13233333333333333,0.13233333333333333,91.42,28.0,126.6,14.84,1.2,43.4,21.0,276.4,115.34,1.6,159.2,32.4,1.0,0.4,1.0,65.6,50.6,2.0,4.7,4.0,5.4,0.2,0.6,20.0,0.2,2.2,53.0,19.419999999999998,31.8,0.0,2.0,17.6,8.940000000000001,12.8,0.0,100.0,42.4,11.8,3.0,132.4,43.82000000000001,0.0,1.2,49.2
19,2018-10-07 20:25:00+00:00,670,401030797,49ers,0.6296296296296297,349.0,6.5,2.0,2.0,0.0816326530612244,0.0816326530612244,78.4,34.0,147.0,28.1,1.0,60.0,34.0,349.0,85.5,2.0,151.0,54.0,4.0,3.0,0.0,43.0,33.0,1.0,5.5,1.0,4.0,0.0,0.0,0.0,0.0,2.0,61.0,61.0,61.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,177.0,44.3,1.0,1.0,50.0,14 days 03:25:00,0.623916083916084,250.4,8.22,1.8,1.2,0.13378260869565217,0.13378260869565217,93.00000000000001,29.4,152.0,15.780000000000001,1.4,49.2,18.8,250.4,120.55999999999999,1.8,155.0,30.0,1.6,0.4,0.8,64.8,49.8,2.2,5.0,4.4,6.2,0.2,0.6,20.0,0.2,1.6,44.6,20.759999999999998,30.8,0.0,2.0,15.4,6.74,10.6,0.0,100.0,40.2,9.4,3.6,153.4,42.620000000000005,0.0,1.4,49.2
20,2018-10-16 00:15:00+00:00,644,401030783,49ers,0.6956521739130435,245.0,10.7,2.0,1.0,0.1111111111111111,0.1111111111111111,115.3,30.0,174.0,23.7,1.0,55.0,16.0,245.0,80.3,2.0,139.0,23.0,2.0,2.0,0.0,61.0,49.0,3.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,138.0,57.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,46.0,12.0,3.0,126.0,42.0,0.0,0.0,47.0,8 days 03:50:00,0.6098420098420098,271.8,7.9,1.8,1.4,0.10010913930789704,0.10010913930789704,88.2,29.2,155.2,19.34,1.0,52.6,21.4,271.8,117.04,1.8,154.0,34.8,2.4,1.0,0.8,59.4,45.4,2.2,5.4,3.2,6.0,0.0,0.0,0.0,0.0,1.6,51.6,27.76,37.8,0.0,2.2,12.8,5.34,9.6,0.0,80.0,34.8,7.8,3.8,162.6,42.739999999999995,0.2,1.2,50.2
21,2018-10-21 20:25:00+00:00,748,401030838,49ers,0.5555555555555556,170.0,6.3,1.0,2.0,0.1428571428571428,0.1428571428571428,56.1,24.0,107.0,15.7,0.0,37.0,15.0,170.0,56.4,1.0,95.0,27.0,3.0,2.0,0.0,64.0,52.0,1.0,5.5,2.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,0.0,1.0,6.0,6.0,6.0,0.0,100.0,51.0,4.0,4.0,160.0,40.0,0.0,2.0,54.0,5 days 20:10:00,0.6277603234124973,262.4,8.28,1.8,1.2,0.12233136153011925,0.12233136153011925,94.38000000000001,29.2,155.8,19.78,0.8,55.4,20.6,262.4,102.03999999999999,1.8,143.0,32.8,2.6,1.2,0.4,58.8,45.4,2.2,5.6,2.6,6.2,0.0,0.0,0.0,0.0,2.6,79.2,39.160000000000004,50.2,0.0,1.8,6.4,3.2,6.4,0.0,80.0,34.4,8.2,4.0,170.4,42.44,0.2,1.2,49.4
22,2018-10-28 20:25:00+00:00,623,401030772,49ers,0.5,190.0,6.8,1.0,0.0,0.1333333333333333,0.1333333333333333,83.9,31.0,107.0,23.1,0.0,60.0,14.0,190.0,83.5,1.0,101.0,27.0,2.0,0.0,1.0,49.0,42.0,3.0,6.0,3.0,7.0,0.0,1.0,23.0,0.0,2.0,52.0,26.0,31.0,0.0,4.0,32.0,10.7,15.0,0.0,100.0,27.0,7.0,7.0,285.0,40.7,0.0,4.0,48.0,7 days 00:00:00,0.6479623436145175,244.2,7.960000000000001,1.8,1.0,0.12590279010154784,0.12590279010154784,96.58000000000001,29.0,159.2,20.839999999999996,0.8,57.0,20.6,244.2,87.91999999999999,1.8,130.6,31.8,2.6,1.4,0.2,57.8,45.8,1.8,5.3,1.8,5.6,0.0,0.0,0.0,0.0,2.8,83.4,43.36,54.4,0.0,1.6,4.8,3.0,4.8,0.0,80.0,36.2,7.0,4.0,167.6,41.739999999999995,0.2,1.4,50.6
23,2018-11-02 00:20:00+00:00,613,401030767,49ers,0.7272727272727273,262.0,11.9,3.0,0.0,0.0,0.0,151.9,32.0,143.0,20.1,1.0,84.0,16.0,262.0,105.7,3.0,181.0,22.0,1.0,0.0,0.0,49.0,45.0,7.0,8.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,6.0,0.0,100.0,39.0,10.0,3.0,164.0,54.7,1.0,1.0,64.0,4 days 03:55:00,0.609500805152979,241.0,7.74,1.6,1.0,0.12856945676821446,0.12856945676821446,89.67999999999999,29.6,142.6,22.020000000000003,0.6,53.0,19.8,241.0,84.1,1.6,126.6,32.2,2.8,1.4,0.2,54.6,44.0,2.0,5.8,2.2,6.0,0.0,0.2,4.6,0.0,2.2,59.0,37.6,39.6,0.0,2.0,8.4,3.7399999999999998,5.0,0.0,80.0,32.6,6.0,4.4,179.2,40.8,0.2,1.6,48.4
24,2018-11-13 01:15:00+00:00,812,401030873,49ers,0.6923076923076923,250.0,6.4,1.0,2.0,0.0,0.0,73.7,29.0,124.0,11.5,1.0,33.0,27.0,250.0,65.1,1.0,111.0,35.0,0.0,0.0,0.0,54.0,39.0,1.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,24.0,24.0,0.0,100.0,53.0,11.0,3.0,133.0,44.3,0.0,1.0,47.0,11 days 00:55:00,0.6216220172741911,243.2,8.440000000000001,1.8,1.0,0.09378684807256232,0.09378684807256232,97.12,30.2,135.6,22.139999999999997,0.6,59.2,19.0,243.2,82.28,1.8,133.4,30.6,2.4,1.4,0.2,53.2,44.2,3.0,6.4,1.6,6.4,0.0,0.2,4.6,0.0,2.0,54.4,33.0,35.0,0.0,2.2,9.4,4.74,6.0,0.0,80.0,32.6,6.6,4.2,182.4,44.34,0.4,1.6,52.6
25,2018-11-25 18:00:00+00:00,844,401030902,49ers,0.5625,221.0,6.9,1.0,2.0,0.1481481481481481,0.1481481481481481,62.1,24.0,148.0,21.8,0.0,61.0,18.0,221.0,73.6,1.0,105.0,31.0,1.0,0.0,0.0,64.0,54.0,1.0,5.5,3.0,6.0,0.0,0.0,0.0,0.0,3.0,44.0,14.7,26.0,0.0,2.0,6.0,3.0,6.0,0.0,100.0,23.0,3.0,6.0,260.0,43.3,0.0,3.0,56.0,12 days 16:45:00,0.6341576298098037,223.4,8.42,1.6,1.0,0.07746031746031744,0.07746031746031744,96.18,29.2,131.0,18.82,0.6,53.8,17.6,223.4,78.2,1.6,125.4,26.8,1.6,0.8,0.2,55.4,45.4,3.0,6.5,2.8,6.4,0.0,0.2,4.6,0.0,1.6,42.2,20.8,22.8,0.0,2.0,13.6,9.34,10.2,0.0,100.0,43.2,8.8,4.0,173.6,44.339999999999996,0.2,1.6,52.0
26,2018-12-02 21:25:00+00:00,922,401030958,49ers,0.625,414.0,8.6,2.0,1.0,0.1071428571428571,0.1071428571428571,95.3,23.0,66.0,3.8,0.0,13.0,30.0,414.0,96.3,2.0,204.0,42.0,3.0,2.0,0.0,57.0,34.0,3.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,109.0,27.3,42.0,0.0,3.0,13.0,12.0,13.0,0.0,100.0,45.0,4.0,5.0,202.0,40.4,0.0,2.0,48.0,7 days 03:25:00,0.6075271950271951,218.6,7.659999999999999,1.4,1.2,0.08486772486772484,0.08486772486772484,85.53999999999999,28.0,125.8,18.44,0.4,55.0,18.0,218.6,76.86,1.4,118.6,28.4,1.4,0.4,0.2,56.0,46.4,2.6,6.2,3.2,6.2,0.0,0.2,4.6,0.0,1.2,23.4,12.34,15.6,0.0,2.2,14.8,9.940000000000001,11.4,0.0,100.0,38.6,7.0,4.6,200.4,44.6,0.2,2.2,53.8
27,2018-12-09 21:05:00+00:00,729,401030827,49ers,0.6060606060606061,332.0,10.1,2.0,1.0,0.1111111111111111,0.1111111111111111,102.1,30.0,84.0,3.9,0.0,14.0,20.0,332.0,87.8,2.0,168.0,32.0,3.0,0.0,0.0,67.0,53.0,2.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,46.0,15.3,20.0,0.0,3.0,26.0,13.0,18.0,0.0,100.0,40.0,8.0,5.0,210.0,42.0,1.0,1.0,47.0,6 days 23:40:00,0.6214160839160839,267.4,8.120000000000001,1.6,1.0,0.07772486772486771,0.07772486772486771,93.38,27.8,117.6,16.06,0.4,50.2,21.0,267.4,84.84,1.6,140.4,31.4,1.4,0.4,0.2,54.6,42.8,3.0,5.9,3.0,7.0,0.0,0.2,4.6,0.0,1.8,41.0,13.6,19.8,0.0,2.6,16.2,11.14,12.8,0.0,100.0,37.4,7.0,4.8,208.8,44.68,0.2,2.2,52.6
